Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
8,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,565.1191898684625,1,500,1,0.21036855172826563,2,-0.0969258403370187
8,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,571.1503897685653,1,500,2,-1.0313337698214369,2,-0.6461768512227792
8,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,571.4508929592599,1,2.5142905712127686,2,3.765561934422365,1,0.545485445574432
8,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,572.1929614993929,2,2.9119842052459717,2,2.87995759252334,1,0.39740286534028374
8,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,577.064741104908,1,2.8600268363952637,2,6.291773245961295,1,0.909021761503014
8,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,580.1408737093564,2,2.6304855346679688,2,5.625589716385051,1,0.8572437398975515
8,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,584.9468722713275,1,3.3707070350646973,2,5.617484938598935,1,0.5575140251426711
8,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,585.439036263866,1,2.9520246982574463,2,6.141780180669443,2,-1.6011300921997897
8,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,585.4751615906179,1,2.893385410308838,1,6.84083909617776,2,-1.7253151329593155
8,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,587.407776524001,2,2.637666702270508,2,-3.5584117951346173,1,0.6011817996078959
8,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,594.8973678379468,1,2.904039144515991,2,5.3338170904235085,1,0.7167214743697026
8,8.620565871244908,8.554268927931709,7.50615855837755,7.757153747652528,4.163797423381493,605.3468140371135,2,2.55281138420105,2,5.158474713087827,1,0.80763123199122
8,6.298807064244745,4.962873066093548,7.78394821368419,5.2132187526034315,7.319138527413899,605.9637658678965,2,2.6819565296173096,2,4.766134489824765,1,0.7755922507866316
9,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,481.3792422614494,2,2.7695915699005127,3,6.253118848306144,1,0.9750376918034347
9,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,504.8038377644558,2,2.8812310695648193,2,4.600392332561086,1,0.7633344904104669
9,2.4724184619141685,3.2492002615044813,6.59274688263122,0.1545393407401352,0.8087294473216344,516.5633070882657,1,2.8152685165405273,2,-2.707220711607725,2,0.6571563125534231
